,지역,년,주,주 평균 일교차(°C),전날 대비 최고 기온 상승 최대 변화(°C),전날 대비 최저 기온 하강 최대 변화(°C),주평균 최대 풍속(m/s),주평균 평균 풍속(m/s),SO2_최대값,CO_최대값,O3_최대값,NO2_최대값,PM10_최대값,PM25_최대값,풍향(N~NE),풍향(NE~E),풍향(E~SE),풍향(SE~S),풍향(S~SW),풍향(SW~W),풍향(W~NW),풍향(NW~N),환자 수,100만명 당 환자수,주 평균 기온(°C) 5도 미만,주 평균 기온(°C) 5도 이상 10도 미만,주 평균 기온(°C) 10도 이상 15도 미만,주 평균 기온(°C) 15도 이상 20도 미만,주 평균 기온(°C) 20도 이상 25도 미만,주 평균 기온(°C) 25도 이상,상대습도 (건조),상대습도 (적정),상대습도 (습함)
294,광주,2020,44,10.857142857142858,1.1999999999999993,2.8000000000000007,3.5,0.8285714285714285,0.019857142857142858,1.6428571428571428,0.058857142857142865,0.06285714285714286,108.85714285714286,69.28571428571429,1,5,0,1,0,0,0,0,25.0,17.24064212426779,0,0,1,0,0,0,0,1,0
295,대구,2020,44,12.1,0.8000000000000007,5.300000000000001,5.0,1.3142857142857143,0.009571428571428573,0.9714285714285714,0.06642857142857143,0.07342857142857143,113.14285714285714,62.285714285714285,0,0,0,1,0,1,5,0,51.0,21.088793745808086,0,0,1,0,0,0,0,1,0
296,대전,2020,44,12.599999999999998,2.5,6.2,3.6,1.0142857142857142,0.006142857142857143,0.9,0.060714285714285714,0.05071428571428571,85.42857142857143,56.57142857142857,0,0,1,1,0,1,0,4,63.0,43.036255654485814,0,0,1,0,0,0,0,1,0
297,부산,2020,44,9.414285714285715,1.3999999999999986,3.200000000000001,5.8,2.4,0.011,1.8857142857142857,0.07185714285714286,0.07814285714285715,160.57142857142858,81.14285714285714,0,2,0,0,1,1,0,3,86.0,25.354177218623175,0,0,0,1,0,0,0,1,0
298,서울,2020,44,9.785714285714286,3.5,3.0999999999999996,5.0,2.042857142857143,0.010857142857142857,1.3571428571428572,0.07571428571428572,0.07628571428571429,116.0,80.14285714285714,0,1,0,0,1,2,0,3,300.0,31.028710348540333,0,0,1,0,0,0,0,1,0
299,울산,2020,44,10.0,1.1000000000000014,2.8000000000000007,4.2,1.7285714285714284,0.01942857142857143,1.4714285714285715,0.06871428571428571,0.06328571428571429,94.28571428571429,54.285714285714285,0,2,0,0,0,0,1,4,21.0,18.485638859277636,0,0,1,0,0,0,0,1,0
300,인천,2020,44,8.057142857142857,1.9666666666666632,2.799999999999999,6.9,2.585714285714286,0.008,1.4142857142857144,0.06742857142857143,0.07757142857142856,125.85714285714286,72.14285714285714,1,1,0,0,0,3,0,2,74.0,25.145880085414436,0,0,1,0,0,0,0,1,0
301,광주,2020,45,9.428571428571429,6.300000000000001,8.3,5.1,1.1857142857142857,0.009999999999999998,1.2714285714285716,0.04528571428571428,0.05442857142857143,98.71428571428571,56.42857142857143,4,2,0,0,0,1,0,0,31.0,21.37839623409206,0,0,1,0,0,0,0,1,0
302,대구,2020,45,11.214285714285714,7.700000000000001,10.0,9.0,2.185714285714286,0.01057142857142857,1.0285714285714287,0.046285714285714284,0.06814285714285714,101.14285714285714,50.714285714285715,0,0,1,1,0,0,3,2,42.0,17.36724190831254,0,0,1,0,0,0,0,1,0
303,대전,2020,45,11.328571428571427,5.6,9.1,5.5,1.3571428571428572,0.0051428571428571435,0.8428571428571429,0.040999999999999995,0.044,74.28571428571429,41.142857142857146,0,0,0,1,0,1,0,5,56.0,38.25444947065406,0,1,0,0,0,0,0,1,0
304,부산,2020,45,8.928571428571429,4.200000000000003,6.000000000000001,6.7,2.5285714285714285,0.011571428571428571,1.5999999999999999,0.050571428571428566,0.059857142857142866,112.85714285714286,65.57142857142857,0,0,0,1,1,3,1,1,79.0,23.290465119432916,0,0,1,0,0,0,0,1,0
305,서울,2020,45,8.457142857142857,5.1,6.5,8.4,2.4857142857142853,0.011571428571428571,1.0714285714285714,0.058428571428571434,0.06042857142857143,113.28571428571429,69.85714285714286,0,0,0,1,1,2,2,1,304.0,31.442426486520873,0,1,0,0,0,0,0,1,0
306,울산,2020,45,9.642857142857142,5.0,5.8,5.8,1.9285714285714286,0.01942857142857143,1.5714285714285714,0.050857142857142865,0.06085714285714285,96.28571428571429,47.57142857142857,0,0,0,0,0,0,2,5,24.0,21.12644441060301,0,0,1,0,0,0,0,1,0
307,인천,2020,45,7.304761904761905,4.166666666666666,4.4333333333333345,8.7,3.542857142857143,0.007714285714285714,1.0571428571428572,0.052,0.05657142857142857,117.85714285714286,58.857142857142854,0,1,0,1,0,0,1,4,75.0,25.485689275757878,0,0,1,0,0,0,0,1,0
308,광주,2020,46,12.6,3.3000000000000007,2.0,4.5,1.0,0.018,1.942857142857143,0.054142857142857145,0.06771428571428571,109.42857142857143,72.14285714285714,2,2,0,1,2,0,0,0,30.0,20.688770549121347,0,0,1,0,0,0,0,1,0
309,대구,2020,46,14.0,2.3000000000000007,1.4000000000000001,6.2,1.5999999999999999,0.009142857142857144,1.1142857142857143,0.054285714285714284,0.08014285714285714,119.0,61.57142857142857,0,0,2,0,0,2,3,0,41.0,16.953736148590814,0,1,0,0,0,0,0,1,0
310,대전,2020,46,14.571428571428571,2.799999999999999,3.0,3.9,1.0142857142857142,0.005857142857142858,1.1142857142857143,0.054,0.05585714285714286,94.14285714285714,65.28571428571429,0,0,0,3,1,0,0,3,66.0,45.08560116184228,0,1,0,0,0,0,0,1,0
311,부산,2020,46,9.914285714285715,2.6000000000000014,2.999999999999999,7.0,2.3428571428571425,0.010857142857142857,1.8142857142857143,0.058857142857142865,0.07971428571428571,134.28571428571428,88.28571428571429,0,1,1,0,1,1,0,3,85.0,25.059361204453136,0,0,1,0,0,0,0,1,0
312,서울,2020,46,10.285714285714286,4.0,3.9000000000000004,5.0,1.7571428571428573,0.013142857142857142,1.3857142857142857,0.06357142857142857,0.08242857142857142,124.42857142857143,79.0,0,0,1,1,1,1,3,0,298.0,30.821852279550065,0,1,0,0,0,0,0,1,0
313,울산,2020,46,11.014285714285714,2.700000000000003,2.0,5.6,1.842857142857143,0.019285714285714288,1.2428571428571427,0.05542857142857143,0.06271428571428571,81.14285714285714,46.285714285714285,1,1,2,0,0,0,0,3,30.0,26.40805551325376,0,0,1,0,0,0,0,1,0
314,인천,2020,46,8.714285714285714,2.333333333333334,1.8666666666666671,5.2,1.8285714285714287,0.008714285714285714,1.7571428571428573,0.060714285714285714,0.08185714285714285,125.14285714285714,81.85714285714286,0,0,0,1,0,3,0,3,92.0,31.26244551159633,0,1,0,0,0,0,0,1,0
315,광주,2020,47,9.257142857142856,4.199999999999999,4.699999999999999,8.8,1.842857142857143,0.008142857142857143,1.1285714285714286,0.04914285714285714,0.04528571428571428,76.28571428571429,53.857142857142854,2,1,0,2,1,1,0,0,30.0,20.688770549121347,0,0,1,0,0,0,0,1,0
316,대구,2020,47,10.328571428571427,3.0,6.1,6.9,2.3285714285714287,0.007285714285714285,1.4285714285714286,0.046142857142857145,0.056,90.85714285714286,54.857142857142854,0,0,1,2,0,0,3,1,44.0,18.194253427755996,0,0,1,0,0,0,0,1,0
317,대전,2020,47,9.442857142857141,4.199999999999999,4.4,6.9,1.6857142857142857,0.0041428571428571434,0.9142857142857144,0.04257142857142857,0.03985714285714286,78.28571428571429,56.285714285714285,0,0,3,2,0,0,0,2,55.0,37.57133430153524,0,0,1,0,0,0,0,0,1
318,부산,2020,47,7.457142857142856,1.3999999999999986,2.9000000000000004,15.6,3.357142857142857,0.008285714285714287,1.3,0.050571428571428566,0.059000000000000004,93.85714285714286,60.285714285714285,0,1,0,0,0,3,0,3,82.0,24.174913161943028,0,0,0,1,0,0,0,1,0
319,서울,2020,47,8.942857142857143,5.800000000000001,4.199999999999999,7.3,2.642857142857143,0.009714285714285715,1.3857142857142857,0.05085714285714286,0.05557142857142857,102.71428571428571,70.28571428571429,0,4,0,0,0,2,1,0,280.0,28.960129658637644,0,0,1,0,0,0,0,1,0
320,울산,2020,47,8.742857142857144,1.8999999999999986,6.199999999999999,5.8,2.185714285714286,0.01842857142857143,1.5999999999999999,0.05114285714285714,0.05042857142857143,74.57142857142857,48.42857142857143,0,1,0,2,0,0,1,3,29.0,25.527786996145302,0,0,1,0,0,0,0,1,0
321,인천,2020,47,8.271428571428572,4.099999999999999,3.7333333333333325,9.4,3.8714285714285714,0.006142857142857143,1.1,0.044,0.05142857142857143,76.42857142857143,55.714285714285715,0,2,0,2,1,0,0,2,72.0,24.466261704727565,0,1,0,0,0,0,0,1,0
322,광주,2020,48,6.6,3.1999999999999993,3.5000000000000004,3.8,1.5714285714285714,0.008,1.1285714285714286,0.04228571428571428,0.049571428571428565,78.71428571428571,49.57142857142857,1,4,0,0,0,0,1,1,35.0,24.136898973974905,0,1,0,0,0,0,0,1,0
323,대구,2020,48,9.028571428571428,2.4000000000000004,4.0,7.6,2.6142857142857143,0.004857142857142858,1.1428571428571428,0.03928571428571428,0.047285714285714285,79.28571428571429,39.857142857142854,0,0,0,2,0,0,4,1,44.0,18.194253427755996,0,1,0,0,0,0,0,1,0
324,대전,2020,48,8.22857142857143,1.799999999999999,3.5999999999999996,5.4,1.342857142857143,0.0054285714285714284,0.8142857142857143,0.03728571428571429,0.039,64.14285714285714,43.857142857142854,0,0,0,0,0,0,0,7,45.0,30.74018261034701,1,0,0,0,0,0,0,1,0
325,부산,2020,48,8.842857142857143,3.299999999999999,2.5,7.6,3.0142857142857147,0.01057142857142857,1.4142857142857144,0.044,0.049999999999999996,101.57142857142857,65.28571428571429,0,0,0,0,0,2,1,4,76.0,22.406017076922804,0,1,0,0,0,0,0,1,0
326,서울,2020,48,7.214285714285714,3.0999999999999996,1.9,5.3,2.142857142857143,0.008142857142857143,1.2857142857142858,0.045142857142857144,0.055714285714285716,72.57142857142857,45.714285714285715,0,0,0,0,0,1,4,2,301.0,31.13213938303547,1,0,0,0,0,0,0,1,0
327,울산,2020,48,8.72857142857143,2.9000000000000004,3.3000000000000003,6.1,2.6142857142857143,0.011714285714285714,1.2142857142857142,0.043,0.04257142857142857,53.57142857142857,33.857142857142854,0,0,0,0,0,0,0,7,31.0,27.288324030362222,0,1,0,0,0,0,0,1,0
328,인천,2020,48,5.938095238095237,2.8666666666666663,1.6666666666666667,8.2,3.1142857142857143,0.007857142857142858,1.1714285714285713,0.04057142857142858,0.06557142857142857,82.57142857142857,56.42857142857143,3,0,0,0,0,0,0,4,65.0,22.087597372323494,1,0,0,0,0,0,0,1,0
329,광주,2020,49,9.785714285714286,3.4000000000000004,1.5,3.6,1.5142857142857142,0.015857142857142858,1.3857142857142857,0.043,0.05457142857142857,75.14285714285714,52.285714285714285,2,3,0,0,0,1,1,0,30.0,20.688770549121347,1,0,0,0,0,0,0,1,0
330,대구,2020,49,10.171428571428573,2.0999999999999996,3.7,6.7,2.257142857142857,0.007428571428571429,1.3142857142857143,0.039428571428571424,0.06171428571428572,89.28571428571429,43.285714285714285,0,0,0,0,0,1,4,2,58.0,23.983334063860177,1,0,0,0,0,0,0,1,0
331,대전,2020,49,10.328571428571427,3.0,3.4,4.1,1.1142857142857143,0.005571428571428572,0.9142857142857144,0.033428571428571426,0.045714285714285714,68.14285714285714,48.57142857142857,2,0,0,1,0,0,0,4,54.0,36.88821913241641,1,0,0,0,0,0,0,1,0
332,부산,2020,49,9.700000000000001,2.3000000000000007,3.9999999999999996,7.3,2.8857142857142857,0.010428571428571428,1.6142857142857143,0.04385714285714286,0.062142857142857146,150.14285714285714,99.14285714285714,0,0,0,0,0,1,0,6,86.0,25.354177218623175,0,1,0,0,0,0,0,1,0
333,서울,2020,49,8.0,2.5,4.1,4.9,1.9428571428571428,0.011285714285714286,1.3571428571428572,0.047714285714285716,0.061714285714285715,88.14285714285714,46.857142857142854,0,0,0,0,0,3,2,2,297.0,30.71842324505493,1,0,0,0,0,0,0,1,0
334,울산,2020,49,9.242857142857144,2.5,2.5999999999999996,4.9,2.4,0.019857142857142854,1.1857142857142857,0.04471428571428571,0.05257142857142857,52.714285714285715,35.142857142857146,0,0,0,0,0,0,1,6,29.0,25.527786996145302,0,1,0,0,0,0,0,1,0
335,인천,2020,49,6.242857142857143,2.4333333333333327,2.8333333333333335,6.8,2.9,0.007857142857142858,1.2714285714285716,0.043,0.06728571428571428,104.14285714285714,54.0,3,0,0,0,0,1,0,3,70.0,23.786643324040686,1,0,0,0,0,0,0,1,0
336,광주,2020,50,9.0,2.499999999999999,5.9,5.3,1.3142857142857143,0.014285714285714287,1.4142857142857144,0.04428571428571428,0.059000000000000004,114.0,82.85714285714286,3,2,0,0,0,2,0,0,41.0,28.274653083799176,0,1,0,0,0,0,0,1,0
337,대구,2020,50,11.014285714285714,2.8999999999999995,6.300000000000001,6.9,1.9285714285714286,0.009571428571428573,1.2857142857142858,0.04257142857142857,0.06971428571428571,103.42857142857143,60.57142857142857,0,0,0,0,0,1,4,2,44.0,18.194253427755996,1,0,0,0,0,0,0,1,0
338,대전,2020,50,9.37142857142857,4.500000000000001,7.9,5.5,1.1285714285714286,0.006,0.942857142857143,0.04028571428571429,0.04485714285714286,93.85714285714286,67.57142857142857,2,1,0,0,0,2,0,2,56.0,38.25444947065406,1,0,0,0,0,0,0,1,0
339,부산,2020,50,8.1,3.4000000000000004,3.6000000000000005,9.4,2.5714285714285716,0.008857142857142857,1.4857142857142858,0.044571428571428574,0.06857142857142857,127.71428571428571,90.85714285714286,0,0,0,0,0,3,0,4,82.0,24.174913161943028,0,1,0,0,0,0,0,1,0
340,서울,2020,50,7.457142857142857,3.1000000000000005,7.3,6.1,2.085714285714286,0.012285714285714285,1.3857142857142857,0.05257142857142857,0.07285714285714286,129.28571428571428,93.57142857142857,0,1,0,0,0,2,3,1,297.0,30.71842324505493,1,0,0,0,0,0,0,1,0
341,울산,2020,50,9.6,3.4000000000000004,3.5,6.3,2.0714285714285716,0.014142857142857143,1.4285714285714286,0.04828571428571428,0.061285714285714284,91.85714285714286,62.57142857142857,0,0,0,0,0,0,1,6,33.0,29.04886106457914,0,1,0,0,0,0,0,1,0
342,인천,2020,50,7.076190476190476,3.0999999999999996,6.133333333333333,10.3,2.857142857142857,0.008571428571428572,1.7571428571428573,0.04842857142857143,0.07357142857142858,115.14285714285714,79.42857142857143,0,1,0,0,1,1,0,4,88.0,29.903208750222575,1,0,0,0,0,0,0,1,0
343,광주,2020,51,7.5,3.5,2.1999999999999997,5.3,2.085714285714286,0.008,0.9571428571428572,0.03742857142857143,0.04757142857142858,57.285714285714285,44.857142857142854,4,3,0,0,0,0,0,0,36.0,24.82652465894562,1,0,0,0,0,0,0,1,0
344,대구,2020,51,7.7,4.800000000000001,1.6000000000000005,7.8,3.628571428571429,0.008714285714285714,1.0857142857142856,0.03785714285714286,0.047142857142857146,76.0,31.857142857142858,0,0,0,0,0,0,7,0,31.0,12.818678551373543,1,0,0,0,0,0,0,1,0
345,대전,2020,51,9.571428571428571,2.8,5.6,5.5,1.5857142857142856,0.0054285714285714284,0.8142857142857143,0.037142857142857144,0.038142857142857145,55.42857142857143,36.714285714285715,5,1,0,0,0,0,0,1,64.0,43.719370823604635,1,0,0,0,0,0,0,1,0
346,부산,2020,51,7.971428571428571,3.3999999999999995,4.4,9.3,3.1142857142857143,0.015142857142857144,1.1428571428571428,0.03885714285714286,0.055142857142857146,82.42857142857143,44.42857142857143,0,0,0,0,0,2,3,2,81.0,23.88009714777299,1,0,0,0,0,0,1,0,0
347,서울,2020,51,8.042857142857143,4.7,4.699999999999999,5.4,2.557142857142857,0.011142857142857144,0.9714285714285714,0.04257142857142857,0.05257142857142857,86.71428571428571,38.142857142857146,0,0,0,0,0,0,5,2,276.0,28.546413520657104,1,0,0,0,0,0,0,1,0
348,울산,2020,51,7.6000000000000005,4.5,3.1999999999999997,5.9,2.957142857142857,0.011,1.2857142857142858,0.04242857142857143,0.04842857142857143,62.285714285714285,33.57142857142857,0,0,0,0,0,0,2,5,22.0,19.365907376386094,1,0,0,0,0,0,1,0,0
349,인천,2020,51,6.633333333333334,4.866666666666667,4.300000000000001,8.8,3.8857142857142857,0.006857142857142858,1.3,0.039714285714285716,0.05728571428571429,69.0,45.285714285714285,3,0,0,1,0,0,0,3,75.0,25.485689275757878,1,0,0,0,0,0,0,1,0
350,광주,2020,53,9.925,7.1000000000000005,-1.1000000000000005,3.7,1.2750000000000001,0.013,1.35,0.042749999999999996,0.051750000000000004,86.75,64.0,2,1,0,0,0,1,0,0,22.0,15.171765069355656,1,0,0,0,0,0,0,0,1
351,대구,2020,53,11.225,5.8,2.5,9.7,3.2249999999999996,0.00675,1.35,0.042499999999999996,0.061,110.5,60.75,0,0,0,1,0,0,3,0,46.0,19.02126494719945,1,0,0,0,0,0,0,1,0
352,대전,2020,53,10.675,4.6,1.8,5.7,1.6,0.00525,0.875,0.0395,0.04425,89.75,57.5,1,1,0,0,1,1,0,0,34.0,23.225915750039963,1,0,0,0,0,0,0,1,0
353,부산,2020,53,11.025,3.9000000000000004,-0.5,10.0,3.3,0.0072499999999999995,1.2,0.0445,0.061,110.5,85.0,0,0,0,0,0,1,2,1,64.0,18.868224906882364,1,0,0,0,0,0,0,1,0
354,서울,2020,53,8.075,1.4000000000000004,2.8000000000000003,6.2,2.6999999999999997,0.01075,1.35,0.048,0.05575,97.25,73.75,0,0,0,0,0,2,1,1,208.0,21.513239174987962,1,0,0,0,0,0,0,1,0
355,울산,2020,53,11.175,3.9000000000000004,1.9000000000000001,6.4,2.875,0.014249999999999999,1.3250000000000002,0.0465,0.055749999999999994,62.0,46.75,0,0,0,0,0,0,2,2,17.0,14.964564790843799,1,0,0,0,0,0,0,1,0
356,인천,2020,53,7.333333333333334,2.733333333333333,1.0666666666666629,9.3,3.95,0.00575,1.5,0.04175,0.07050000000000001,91.0,67.25,0,0,0,0,0,0,0,4,49.0,16.65065032682848,1,0,0,0,0,0,0,1,0
357,광주,2021,2,9.200000000000001,7.4,5.799999999999999,5.6,1.3714285714285714,0.011285714285714286,1.4714285714285715,0.05485714285714286,0.06271428571428571,136.85714285714286,77.14285714285714,2,1,0,0,2,2,0,0,46.0,31.908746534259244,1,0,0,0,0,0,0,1,0
358,대구,2021,2,12.385714285714286,7.3999999999999995,3.6000000000000005,6.7,2.057142857142857,0.009142857142857144,1.4285714285714286,0.04185714285714286,0.07785714285714286,131.0,76.42857142857143,0,0,0,1,0,1,3,2,60.0,25.152887635343497,1,0,0,0,0,0,0,1,0
359,대전,2021,2,11.514285714285714,6.6000000000000005,4.899999999999999,5.9,1.342857142857143,0.0064285714285714285,1.2571428571428573,0.038,0.04685714285714286,120.28571428571429,68.57142857142857,2,1,0,0,0,3,0,1,60.0,41.31517210179232,1,0,0,0,0,0,0,1,0
360,부산,2021,2,9.114285714285716,6.199999999999999,4.9,9.8,3.2714285714285714,0.011857142857142856,1.5428571428571427,0.04971428571428572,0.08185714285714285,174.71428571428572,89.14285714285714,0,0,0,0,0,6,0,1,71.0,21.191626024510654,1,0,0,0,0,0,0,1,0
361,서울,2021,2,9.200000000000001,8.8,6.300000000000001,5.8,2.4285714285714284,0.014142857142857143,1.5999999999999999,0.05128571428571428,0.071,169.28571428571428,73.71428571428571,0,2,0,0,0,4,1,0,263.0,27.656676121814726,1,0,0,0,0,0,0,1,0
362,울산,2021,2,11.428571428571429,5.8,3.5999999999999996,7.9,2.457142857142857,0.019857142857142854,1.3714285714285714,0.05757142857142857,0.06314285714285714,127.71428571428571,60.857142857142854,0,0,0,0,1,2,1,3,26.0,23.18133510224752,1,0,0,0,0,0,0,1,0
363,인천,2021,2,8.49047619047619,6.033333333333333,5.066666666666666,7.0,3.1999999999999997,0.008,1.657142857142857,0.04342857142857143,0.06799999999999999,135.57142857142858,69.85714285714286,0,1,0,1,1,0,0,4,69.0,23.40272183830076,1,0,0,0,0,0,0,1,0
364,광주,2021,3,8.085714285714285,7.1,7.5,4.9,1.3,0.01257142857142857,1.342857142857143,0.04771428571428571,0.05671428571428572,85.0,62.857142857142854,3,3,0,0,0,1,0,0,28.0,19.422715281723015,0,1,0,0,0,0,0,1,0
365,대구,2021,3,9.62857142857143,5.199999999999999,9.0,8.4,1.657142857142857,0.009285714285714286,1.5571428571428572,0.03985714285714286,0.07942857142857143,91.57142857142857,54.42857142857143,0,0,4,0,0,0,2,1,45.0,18.864665726507624,1,0,0,0,0,0,0,1,0
366,대전,2021,3,10.314285714285715,8.5,7.499999999999999,6.0,1.2571428571428573,0.005285714285714285,0.9285714285714286,0.03457142857142857,0.04757142857142856,72.71428571428571,51.42857142857143,1,2,0,4,0,0,0,0,64.0,44.06951690857848,1,0,0,0,0,0,0,1,0
367,부산,2021,3,7.171428571428572,6.3,4.8,9.5,2.814285714285714,0.009999999999999998,1.5,0.04785714285714286,0.07157142857142858,97.28571428571429,60.285714285714285,0,3,1,1,0,1,0,1,55.0,16.41604832884628,0,1,0,0,0,0,0,1,0
368,서울,2021,3,8.514285714285714,7.3,9.1,8.6,2.5,0.012142857142857144,1.7571428571428573,0.051,0.07828571428571429,90.0,59.285714285714285,0,5,0,0,0,0,1,1,268.0,28.18246844352223,1,0,0,0,0,0,0,1,0
369,울산,2021,3,8.071428571428571,6.3999999999999995,8.4,5.1,2.1142857142857143,0.02957142857142857,1.1428571428571428,0.05357142857142857,0.07714285714285715,73.57142857142857,47.0,1,1,0,2,0,1,0,2,25.0,22.289745290622616,0,1,0,0,0,0,0,1,0
370,인천,2021,3,7.661904761904762,7.833333333333334,8.7,10.7,3.042857142857143,0.008142857142857143,1.4857142857142858,0.048857142857142856,0.07357142857142858,79.42857142857143,53.857142857142854,1,3,0,0,0,0,0,3,83.0,28.15110018230381,1,0,0,0,0,0,0,1,0
371,광주,2021,4,10.028571428571428,8.9,4.0,5.1,1.4714285714285715,0.008857142857142857,1.2571428571428573,0.05142857142857143,0.057,95.42857142857143,54.42857142857143,2,2,0,0,1,2,0,0,37.0,25.66573090799113,1,0,0,0,0,0,0,1,0
372,대구,2021,4,10.87142857142857,9.2,3.1000000000000005,10.4,2.7857142857142856,0.007571428571428571,1.2714285714285716,0.04471428571428571,0.060714285714285714,95.28571428571429,45.142857142857146,0,1,1,0,0,0,5,0,49.0,20.54152490219719,1,0,0,0,0,0,0,1,0
373,대전,2021,4,11.228571428571428,9.7,3.0999999999999996,6.3,1.6428571428571428,0.005285714285714287,0.9428571428571428,0.04371428571428571,0.04242857142857143,71.71428571428571,41.0,3,1,0,2,0,1,0,0,49.0,33.7407238831304,1,0,0,0,0,0,0,1,0
374,부산,2021,4,9.114285714285714,6.1000000000000005,6.4,11.8,3.6571428571428575,0.008571428571428572,1.157142857142857,0.051,0.06714285714285714,106.28571428571429,53.285714285714285,0,1,0,0,1,2,1,2,52.0,15.52062751090921,0,1,0,0,0,0,0,1,0
375,서울,2021,4,9.785714285714286,10.100000000000001,4.3,8.7,2.5714285714285716,0.011142857142857144,1.4285714285714286,0.052142857142857144,0.07014285714285715,105.14285714285714,63.714285714285715,0,2,0,0,0,3,1,1,247.0,25.97414069235071,1,0,0,0,0,0,0,1,0
376,울산,2021,4,9.37142857142857,9.5,6.1000000000000005,6.9,2.5,0.020999999999999998,1.1714285714285713,0.05228571428571428,0.057857142857142864,77.42857142857143,43.285714285714285,0,1,1,0,0,1,2,2,28.0,24.964514725497327,1,0,0,0,0,0,0,1,0
377,인천,2021,4,8.404761904761903,8.666666666666666,4.300000000000003,13.9,3.585714285714286,0.006857142857142858,1.4000000000000001,0.047142857142857146,0.07114285714285715,80.42857142857143,52.42857142857143,0,0,1,2,0,0,0,4,69.0,23.40272183830076,1,0,0,0,0,0,0,1,0
378,광주,2021,5,9.271428571428572,3.3000000000000007,5.1,4.4,1.4000000000000001,0.011571428571428571,1.3857142857142857,0.052714285714285714,0.058,124.71428571428571,93.0,3,1,0,0,2,1,0,0,32.0,22.197388893397733,1,0,0,0,0,0,0,1,0
379,대구,2021,5,11.442857142857141,6.6,8.2,7.7,2.3428571428571425,0.008142857142857143,1.4714285714285713,0.048571428571428564,0.08071428571428571,119.85714285714286,71.14285714285714,0,0,0,0,0,0,5,2,55.0,23.056813665731536,1,0,0,0,0,0,0,1,0
380,대전,2021,5,10.171428571428573,3.8000000000000007,7.1,5.1,1.7,0.005285714285714285,1.042857142857143,0.04828571428571428,0.04128571428571428,95.71428571428571,61.0,2,1,0,0,0,4,0,0,65.0,44.75810311027501,1,0,0,0,0,0,0,1,0
381,부산,2021,5,8.028571428571428,4.799999999999999,6.1,11.5,3.7142857142857144,0.008428571428571428,0.9714285714285715,0.05342857142857143,0.05728571428571429,119.14285714285714,81.42857142857143,0,0,0,0,0,7,0,0,66.0,19.699257994615536,0,1,0,0,0,0,0,1,0
382,서울,2021,5,9.014285714285714,6.0,8.7,6.7,2.685714285714286,0.009857142857142858,1.3285714285714287,0.057857142857142864,0.06157142857142857,129.0,87.42857142857143,0,0,0,1,1,4,1,0,278.0,29.234053086937237,1,0,0,0,0,0,0,1,0
383,울산,2021,5,10.185714285714285,4.5,9.3,5.3,2.2857142857142856,0.027571428571428573,1.4142857142857144,0.05942857142857143,0.06857142857142857,97.0,65.71428571428571,0,1,0,0,0,1,2,3,24.0,21.398155478997708,0,1,0,0,0,0,0,1,0
384,인천,2021,5,8.285714285714286,5.266666666666666,4.166666666666666,10.2,3.957142857142857,0.0054285714285714284,1.0857142857142856,0.05114285714285714,0.05885714285714285,100.57142857142857,73.57142857142857,0,0,0,1,1,0,0,5,65.0,22.046042311442744,1,0,0,0,0,0,0,1,0
385,광주,2021,6,12.014285714285714,5.4,4.5,4.1,1.0142857142857142,0.023285714285714288,1.942857142857143,0.060142857142857144,0.06385714285714286,118.85714285714286,91.57142857142857,1,2,0,0,1,2,0,1,33.0,22.89105729631641,0,1,0,0,0,0,0,1,0
386,대구,2021,6,12.757142857142856,4.600000000000001,4.3,7.2,2.0285714285714285,0.007571428571428571,1.4428571428571428,0.056,0.07671428571428572,85.14285714285714,56.285714285714285,0,0,1,1,0,1,4,0,37.0,15.51094737512849,0,1,0,0,0,0,0,1,0
387,대전,2021,6,13.157142857142857,4.9,4.7,5.5,1.1,0.005571428571428572,0.9285714285714286,0.054714285714285715,0.05257142857142857,90.85714285714286,66.85714285714286,2,2,0,1,0,2,0,0,46.0,31.674965278040784,1,0,0,0,0,0,0,1,0
388,부산,2021,6,9.271428571428572,3.8000000000000007,5.1,7.6,2.442857142857143,0.010857142857142857,1.1857142857142857,0.06514285714285714,0.07214285714285715,118.0,84.71428571428571,0,0,0,0,1,1,1,4,43.0,12.834365057098001,0,1,0,0,0,0,0,1,0
389,서울,2021,6,10.057142857142859,4.5,5.4,6.3,1.957142857142857,0.014857142857142857,1.3714285714285714,0.06671428571428571,0.07657142857142858,129.0,94.0,0,1,0,0,1,3,1,1,186.0,19.559474367519158,1,0,0,0,0,0,0,1,0
390,울산,2021,6,10.857142857142858,4.300000000000001,3.6999999999999997,5.0,1.8857142857142857,0.03214285714285715,1.3142857142857143,0.06857142857142857,0.071,81.28571428571429,57.714285714285715,0,1,0,2,0,0,2,2,11.0,9.807487927873952,0,1,0,0,0,0,0,1,0
391,인천,2021,6,8.338095238095237,4.133333333333334,4.7,8.7,2.414285714285714,0.009142857142857144,1.4142857142857144,0.06028571428571428,0.07414285714285715,111.85714285714286,91.85714285714286,0,1,0,1,0,0,0,5,43.0,14.584304913723662,1,0,0,0,0,0,0,1,0
392,광주,2021,7,10.485714285714286,10.2,7.4,7.0,1.8142857142857143,0.007,1.2571428571428573,0.059000000000000004,0.05242857142857143,89.85714285714286,63.857142857142854,3,0,0,0,1,3,0,0,48.0,33.2960833400966,1,0,0,0,0,0,0,1,0
